"date","Rt_mean","Rt_lower","Rt_upper"
2020-12-03,0.911698053030712,0.905623891743143,0.917792236270628
2020-12-04,0.932694633485547,0.926502261505541,0.938907345627261
2020-12-05,0.953788414330034,0.947490429572681,0.96010697329879
2020-12-06,0.982303952112471,0.975889076036828,0.988739552829627
2020-12-07,1.01076014611659,1.00424698872289,1.01729406568114
2020-12-08,1.0417609112313,1.03516150695781,1.04838099574931
2020-12-09,1.07558592713044,1.06891328250841,1.08227904736523
2020-12-10,1.12273111387344,1.11596948438711,1.12951288403331
2020-12-11,1.16825247169728,1.16144196266672,1.17508261559387
2020-12-12,1.18835003417538,1.18159849361012,1.19512054332791
2020-12-13,1.2143201130037,1.2076255619563,1.22103291338801
2020-12-14,1.27763904911031,1.27091678448985,1.28437880036713
2020-12-15,1.32166094457944,1.3150056587905,1.32833279752632
2020-12-16,1.34637414120585,1.33986623319512,1.35289759842483
2020-12-17,1.34471462091239,1.33842762139967,1.35101614869555
2020-12-18,1.34488430846095,1.3388050412676,1.35097715695578
2020-12-19,1.29813209007928,1.29235461984689,1.30392226796678
2020-12-20,1.2953922409992,1.28978600047263,1.3010104716765
2020-12-21,1.30591545991878,1.30044024170009,1.31140202148462
2020-12-22,1.30073656095077,1.29542805372712,1.30605577313176
2020-12-23,1.26924488617604,1.26414970949814,1.27435016906067
2020-12-24,1.20085117481918,1.19602169331047,1.2056902531737
2020-12-25,1.06049672846137,1.05604484831982,1.06495784350194
2020-12-26,1.12265584203456,1.11810001786124,1.12722080127561
2020-12-27,1.16852859263964,1.16392008515158,1.17314608022846
2020-12-28,1.12020342518535,1.1157620332751,1.12465351762661
2020-12-29,1.23805486588387,1.23344203171492,1.24267619085878
2020-12-30,1.29765622468301,1.29303273004391,1.30228785697549
2020-12-31,1.29834552177628,1.29385517801853,1.30284353675661
2021-01-01,1.28443341457072,1.28009765571649,1.28877640272967
2021-01-02,1.27990353417759,1.27569387710136,1.28412002998437
2021-01-03,1.23830748370989,1.23427653377426,1.24234491459055
2021-01-04,1.28055087610517,1.27654537829918,1.28456256177653
2021-01-05,1.17101161340018,1.16727933580829,1.17474976621161
2021-01-06,1.09610507435992,1.09255717664291,1.09965864410108
2021-01-07,1.07948218903039,1.0759895644543,1.0829803949161
2021-01-08,1.10926665149854,1.10574711639204,1.11279170190308
2021-01-09,1.03464111765398,1.03127333493869,1.0380143147698
2021-01-10,0.979168869776817,0.975904531308076,0.982438583532708
2021-01-11,0.936081873055982,0.932879455186335,0.93928970257708
2021-01-12,0.911186819397692,0.908002682754575,0.914376452454123
2021-01-13,0.899179190795864,0.89598343940385,0.902380552873601
2021-01-14,0.89388371130516,0.890661542345608,0.89711161802875
2021-01-15,0.897032673456392,0.893767968415765,0.900303248173893
2021-01-16,0.891214250572764,0.887924955452396,0.894509543177818
2021-01-17,0.889030975357391,0.885709573112919,0.892358507896543
2021-01-18,0.870814861579045,0.867490747149094,0.874145245017419
2021-01-19,0.863093259528504,0.859741411174012,0.866451539171544
2021-01-20,0.853753526479396,0.850373413584981,0.857140251378301
2021-01-21,0.843039483902207,0.839631261616228,0.846454514338326
2021-01-22,0.83227307838133,0.8288333107286,0.835719870817988
2021-01-23,0.829963100316855,0.826470221002356,0.833463243453511
2021-01-24,0.814630998661558,0.81111135983239,0.818158152269158
2021-01-25,0.787457118953557,0.783933087933484,0.790988944086526
2021-01-26,0.77057505950819,0.767014769154109,0.774143480062516
2021-01-27,0.767617479232939,0.763980934533819,0.771262539302532
2021-01-28,0.77086360639409,0.767133301657329,0.774602833978712
2021-01-29,0.770328894675042,0.766514302985009,0.77415282399351
2021-01-30,0.780460859463546,0.776534106648893,0.784397379020792
2021-01-31,0.805245172473206,0.801170195308404,0.809330344051741
2021-02-01,0.795678698809318,0.791551626650226,0.799816354085206
2021-02-02,0.78589944215011,0.781718956686049,0.790090922283084
2021-02-03,0.782994089211027,0.778734528210244,0.78726510779121
2021-02-04,0.78009978150662,0.775757608393696,0.784453905858094
2021-02-05,0.775226234717798,0.77080451618115,0.779660425140697
2021-02-06,0.77831406914016,0.773786063952278,0.78285510185211
2021-02-07,0.78617381130619,0.781523966901902,0.790837257061212
2021-02-08,0.771423541088437,0.766721793995633,0.776139462044528
2021-02-09,0.762886569714317,0.75810791103787,0.767680034844018
2021-02-10,0.752560930123992,0.747703826135705,0.757433542015162
2021-02-11,0.746169592975676,0.741215119150416,0.751140342418438
2021-02-12,0.752860868426751,0.747759021934349,0.757979820957708
2021-02-13,0.762443049512054,0.75718330183751,0.767720751056463
2021-02-14,0.771629872760459,0.766216063757322,0.777062477433463
2021-02-15,0.791333103243289,0.78572986151557,0.796955978316206
2021-02-16,0.807887651327926,0.802113029420461,0.813682699337655
2021-02-17,0.816551462416266,0.810641503258446,0.822482590271431
2021-02-18,0.829266222130705,0.82320878854001,0.835345553824258
2021-02-19,0.835203002596233,0.829026978393783,0.841401629923634
2021-02-20,0.85035373086274,0.844026573195961,0.85670418929324
2021-02-21,0.864870312920102,0.858400109006534,0.871364474589827
2021-02-22,0.851822156585315,0.845321440377759,0.858347429328477
2021-02-23,0.838770823875983,0.832232607891826,0.845334269094
2021-02-24,0.826547267672024,0.819956495523313,0.833164057725303
2021-02-25,0.806959462146191,0.800337157816795,0.813608674643655
2021-02-26,0.788374492430278,0.781704680771789,0.795072246693039
2021-02-27,0.777406330347593,0.770643203690333,0.784198595754888
2021-02-28,0.765677171144053,0.75881526808395,0.7725695337904
2021-03-01,0.733611704818991,0.72673797213349,0.740517344623752
2021-03-02,0.727367165148548,0.720340644310825,0.734427318418414
2021-03-03,0.725066269423829,0.717855785763929,0.732312287058919
2021-03-04,0.727639443335328,0.72021693896504,0.735099473745698
2021-03-05,0.743547358730535,0.735840756045626,0.751293552805354
2021-03-06,0.772370421587335,0.764317296158157,0.780465166827603
2021-03-07,0.796664801838755,0.78830663170264,0.805066438770965
2021-03-08,0.817742576052875,0.809113923674263,0.826416361329495
2021-03-09,0.833996165767959,0.825136333584619,0.842902655969209
2021-03-10,0.857286991477316,0.848168579529988,0.866453482304719
2021-03-11,0.875345657633252,0.866012680163061,0.884727964813679
2021-03-12,0.895769057923928,0.886223846239174,0.90536469176922
2021-03-13,0.905664265710937,0.895979106221272,0.915400770528842
2021-03-14,0.92121384302215,0.911366804467903,0.931113061615516
2021-03-15,0.928973973863322,0.91901797199679,0.938982872118522
2021-03-16,0.924537251344675,0.914545324833234,0.934582714752843
2021-03-17,0.931796272472631,0.921698922382202,0.941947870004757
2021-03-18,0.938941289039754,0.928741628278737,0.949195881641026
2021-03-19,0.936575502031008,0.926332849967621,0.946873691940312
2021-03-20,0.944989021499402,0.934641751000085,0.955392465915985
2021-03-21,0.983853253882493,0.973240634057714,0.994522626803401
2021-03-22,0.979244118039971,0.968642022091081,0.989903122315021
2021-03-23,0.970157171636951,0.959593984700424,0.980777380830925
2021-03-24,0.983291310037853,0.972630217311335,0.994009709794196
2021-03-25,0.98593458750672,0.975242374852764,0.996684287773133
2021-03-26,0.971762052932668,0.961136746780093,0.982444960012391
2021-03-27,0.964929280272632,0.95431590070226,0.97560054037018
2021-03-28,0.965452836342209,0.954799665441982,0.976164291989537
2021-03-29,0.910884260697675,0.900501553769367,0.921325657734542
2021-03-30,0.881289444044666,0.870991036252188,0.891647540330998
2021-03-31,0.839697560366219,0.829519166456284,0.849937160972539
