date,cases,rt_mean,rt_median,rt_q025,rt_q975,rt_q25,rt_q75
2020-03-26,12,1.287157428779096,1.2895548106326122,1.1292479994467786,1.4307373120946434,1.2427056936221028,1.335523055586757
2020-03-27,16,1.3014324999982356,1.3038490732499959,1.1512353496429435,1.4392526609786982,1.256461999396207,1.348689833835249
2020-03-28,13,1.3181728150000727,1.319340105876228,1.1608724199114338,1.4613971856235115,1.2730204758270178,1.3656670566579585
2020-03-29,16,1.336174196298065,1.3362404025772263,1.1893487890056353,1.4873580815035787,1.288191670157464,1.3822193357953767
2020-03-30,19,1.353777873168922,1.3512173783582493,1.2163095314885035,1.5092214600215552,1.3044681249854002,1.3999552598632685
2020-03-31,14,1.3731312517917778,1.3703929757997466,1.2373128616349791,1.5336907220170317,1.3253518243618678,1.4160559918290563
2020-04-01,16,1.3914111031562666,1.3827918961283228,1.256909942329615,1.5713484115328027,1.3375117267058085,1.4374253177394931
2020-04-02,22,1.4071853894009267,1.4001495506288673,1.2693732160010074,1.596051505762942,1.351236190042081,1.4525394143432635
2020-04-03,19,1.417355749389902,1.408642262291606,1.2747565127478429,1.6092298310079913,1.359474194270915,1.465001124476814
2020-04-04,32,1.4201213129759598,1.4097406473477418,1.2789413520164001,1.620629599749267,1.3627057997262428,1.46720416544351
2020-04-05,35,1.4124530084709164,1.4025974131307382,1.2703789727633295,1.6002590031893695,1.3580329366783432,1.4574971450744827
2020-04-06,36,1.4014902956323565,1.3954486580428556,1.2687254303802022,1.5793566234830851,1.3476235443477529,1.4468191182359198
2020-04-07,38,1.385794564173788,1.3812751003310688,1.244365974278564,1.5442550738249663,1.3363378482013109,1.4304332409764637
2020-04-08,39,1.3688563792159467,1.3664164915649577,1.2301281247192137,1.5250324383264497,1.3216980204469297,1.4135588462895012
2020-04-09,38,1.3516666138969011,1.3506376499398178,1.216085871225585,1.4976338929674768,1.3050683622735506,1.3964114041113849
2020-04-10,38,1.3387157860779575,1.3385146411100992,1.2007773737287082,1.4732361378753978,1.2950951751993143,1.3828358020581952
2020-04-11,34,1.3272530423211348,1.3266755560489814,1.193945669944695,1.4648579402823982,1.2848909212752841,1.368414793608702
2020-04-12,43,1.3184366144396267,1.3179510191880677,1.1791448534883275,1.4569366665876549,1.2766591053305751,1.3625652141796174
2020-04-13,38,1.3103957248718177,1.3099851232372905,1.1777838480957175,1.4419033655502316,1.2672801881042264,1.353395372898098
2020-04-14,57,1.3019584728208147,1.3018596529037572,1.167902127030166,1.4336965322288455,1.2593163932305482,1.3445448590016793
2020-04-15,44,1.293063847207582,1.2938475960396048,1.161506474967472,1.426294849063374,1.2513510732451143,1.3349924331877077
2020-04-16,49,1.2872732473417097,1.2870132487411503,1.1571968750741362,1.4250850148789385,1.2455605257949833,1.3277413195036463
2020-04-17,48,1.2828279753086307,1.2822606107906138,1.1521746915409226,1.4135626009762745,1.2412206701080237,1.3240863176167266
2020-04-18,56,1.2766803700112117,1.2758535699706721,1.1538486754922306,1.4091307134824052,1.2370077687849994,1.3153279762215044
2020-04-19,60,1.268611841535893,1.267550612266513,1.1396659305009567,1.3973896912295132,1.2274460784281533,1.30978037718731
2020-04-20,60,1.2599118827716378,1.2589893140997708,1.1369007008753123,1.3930360697373592,1.2188229756472984,1.298681297292717
2020-04-21,62,1.2480868151414726,1.246935259761173,1.1256630466430209,1.375141892461021,1.208626044859464,1.2864002126621232
2020-04-22,76,1.2382318416127625,1.237667807398497,1.1233274220607583,1.3631850537546326,1.1996745621932874,1.2748633511488139
2020-04-23,65,1.226647227993535,1.2262961058656319,1.110088088967142,1.3466906746553433,1.1896989866102792,1.263205675700466
2020-04-24,64,1.2178499419507252,1.2167580901168935,1.1001701842257006,1.34091494251889,1.1802701231603778,1.2544499544588188
2020-04-25,76,1.2069994400493649,1.2058400821936337,1.0887230971743258,1.3325554627150358,1.168885876083383,1.2441332899185351
2020-04-26,74,1.1980309003468623,1.1954724808761792,1.0800064600167634,1.328109689453239,1.1594478378939188,1.2351571711489355
2020-04-27,77,1.1890947526562226,1.186986465594855,1.0772620417726892,1.3126624111674763,1.1507384004621697,1.2251153893916977
2020-04-28,80,1.1792139964921324,1.177283338003072,1.0677746829111374,1.3080492948363067,1.1392314019918537,1.2156864543352977
2020-04-29,75,1.1680352173485107,1.1662834116516443,1.0541536562266804,1.2858628057254031,1.129785035686436,1.2044545829331395
2020-04-30,100,1.1576616215100988,1.1556471335115879,1.0493548284361691,1.2815943426156884,1.120749787080679,1.19204348579321
2020-05-01,71,1.1462874936602092,1.1433563843670935,1.040468590739953,1.2692306569755283,1.1079523864603482,1.182246258455721
2020-05-02,88,1.134799638492101,1.1321299576198025,1.0319913134582857,1.2539906444430675,1.0978465711292282,1.1687141233772773
2020-05-03,91,1.1208459752631363,1.1171039706248136,1.0210844704302608,1.2405343324093612,1.0852244942729512,1.1533911154515937
2020-05-04,90,1.1054899651915906,1.102826486811193,1.0042689312645519,1.2188208786564645,1.0696351487160487,1.1376648755443737
2020-05-05,100,1.0889135052594934,1.086628696061524,0.9892756341325913,1.2048449508196832,1.0541145882412972,1.1213124240661518
2020-05-06,113,1.0702439258245402,1.0688162820786946,0.9705478041484921,1.175782122672039,1.0366293405596743,1.1031104579535616
2020-05-07,91,1.051504626603387,1.0503719947851007,0.950388839918872,1.154699125993536,1.0185382796669273,1.0834844754832562
2020-05-08,89,1.0345514959531303,1.0339549221275561,0.9325902590151413,1.1366446034255087,1.003677424822278,1.0654140364854605
2020-05-09,92,1.0195197141921464,1.0199686524953786,0.91577282372438,1.1239402300541348,0.9879129758661932,1.0519382341674122
2020-05-10,106,1.0039401080926966,1.0048239693028171,0.9021890636027207,1.1039081970718603,0.9723941875925634,1.0362090671312874
2020-05-11,98,0.9905768986711896,0.9921652888462407,0.885324232087323,1.086702771985213,0.9593445752872728,1.0217592408710612
2020-05-12,90,0.9786556893084842,0.980041193893202,0.8795938019534754,1.0733921209369148,0.9474472536588171,1.0099154687596572
2020-05-13,97,0.9687781395550205,0.9698414035335976,0.8701747742264715,1.0631502321091717,0.9376934784893028,1.0001268043190872
2020-05-14,92,0.9594868278942155,0.9599008271462565,0.8625051060699738,1.0519058450797143,0.9290433117449319,0.9898469378209515
2020-05-15,89,0.9522738821310124,0.9519184232210323,0.8562231225843824,1.0451601270151318,0.922463724976956,0.9824546796303448
2020-05-16,87,0.9462502849760074,0.9462105330463733,0.8523306017227946,1.0378048518084049,0.9171134157499561,0.9765967783060312
2020-05-17,82,0.9415961454209981,0.9426493133080216,0.8450273181330626,1.0363377958960127,0.9121258952421197,0.9703050944302016
2020-05-18,91,0.9383536589671332,0.9378430498968274,0.8485434328666217,1.0337361649937664,0.9084037206459059,0.9664315987143735
2020-05-19,97,0.9335496761636187,0.9321388318083328,0.8454926114753614,1.0270325452963114,0.9039913577184859,0.9618289612746395
2020-05-20,89,0.9279926592744289,0.9267163221556622,0.8401367076483021,1.021657662178235,0.898933112504138,0.9554378578189155
2020-05-21,81,0.9234707400096056,0.9241250814998629,0.8339953046942191,1.015136399396614,0.8953323551589231,0.9506973290255095
2020-05-22,84,0.92104445265812,0.9203218809283145,0.8321070929113789,1.0120859125741615,0.8921587639690506,0.9493127917213359
2020-05-23,77,0.9199858889682525,0.9184375443654177,0.8309306255732078,1.0154018913992688,0.8910139151620335,0.948745028251088
2020-05-24,82,0.9186816991835597,0.9172595873300106,0.828255363019026,1.017044049598157,0.8884552304300598,0.9471446713784808
2020-05-25,73,0.9164922893651198,0.9159685558272921,0.8282595003732364,1.0124336226224224,0.8866503741625308,0.9441302106912627
2020-05-26,88,0.9142306662487623,0.9132960242204125,0.8275307851741276,1.0098235277817587,0.8847828739516338,0.9418205734884748
2020-05-27,71,0.912000937305833,0.9101525210953484,0.82448107676083,1.0117018601176746,0.8820360791941282,0.9399912088297769
2020-05-28,87,0.9090312868537305,0.9082657558464533,0.8210709162158979,1.009523142080715,0.8802718692843419,0.9357399355840599
2020-05-29,70,0.904239235661682,0.9032329626326809,0.8192596786890863,0.999326970549101,0.8744552367872704,0.9321989739594354
2020-05-30,72,0.9001538990379825,0.8991918996818146,0.8137264257536302,0.9908620594699327,0.8712356541372939,0.9271252421457642
2020-05-31,84,0.8957581071525172,0.894984934932565,0.808102004299793,0.9907952285824532,0.8668754619474228,0.9233349975453194
2020-06-01,68,0.890967082567928,0.8906649494579131,0.8014909716028785,0.9796323532342565,0.8630645856522758,0.9181336673500857
2020-06-02,76,0.8885003046097738,0.8881578319170692,0.8048260010317962,0.9779095290212484,0.8588246667007455,0.9170111342865163
2020-06-03,61,0.885893225377836,0.8856706020241603,0.7963930463401557,0.9747311873701828,0.8574164122016832,0.9142753959702437
2020-06-04,63,0.8853573340270808,0.8846712176127836,0.7989301216008217,0.9721660839640305,0.8577586112173357,0.9125957251287833
2020-06-05,56,0.8843918613750422,0.8829637949463084,0.7997114684252847,0.9755286662529529,0.855579560009849,0.9113015426662108
2020-06-06,65,0.8841397316619893,0.8819030332761342,0.800292041032699,0.9810668181437152,0.8553261728202992,0.9106677801501832
2020-06-07,58,0.8825327974926828,0.8812950566009237,0.7999110329498256,0.9802384209371622,0.8521926678115801,0.9088819578022713
2020-06-08,69,0.8790152258844316,0.876819271157441,0.7955381567948445,0.9790712011296934,0.8486321304792956,0.9067001673722367
2020-06-09,70,0.8730367656848161,0.8710662374953773,0.7884114197407301,0.9696868606545627,0.8430769053647702,0.9003755211277213
2020-06-10,59,0.8667053135014819,0.865832824950374,0.7813758087473858,0.9611664003997022,0.8377396121650562,0.894107056777885
2020-06-11,52,0.8618262987769342,0.860048319014979,0.7768956543321619,0.9550937130574818,0.8323696401954737,0.8894602232971786
2020-06-12,56,0.8574136096550555,0.8557936955141769,0.7736362970358022,0.9541735827419833,0.8279531666384261,0.8836144486253111
2020-06-13,53,0.852680065092117,0.8507951972749241,0.7680932259955119,0.948622638452028,0.8228106098242194,0.8802807933511182
2020-06-14,50,0.8480501019892034,0.8460154772177677,0.763742590702701,0.9419923339749869,0.8183424103154118,0.874516360322608
2020-06-15,44,0.8437381416297817,0.8422341470711423,0.7623857988929277,0.9408376078248015,0.8146538709763926,0.8698878328325381
2020-06-16,53,0.8393143729410406,0.8365882843620936,0.7579570329604683,0.9357079465113565,0.8095706273961565,0.8672882680434755
2020-06-17,51,0.8310728221754161,0.8290376048247472,0.7514918933070205,0.925027509958608,0.8031204016034698,0.8570012299333978
2020-06-18,47,0.8236597016985479,0.820905517281072,0.7411095110983066,0.9206160932900811,0.7942622043888358,0.851096481414646
2020-06-19,45,0.8149300450933277,0.8127570259133736,0.7346336665591229,0.9058293045506903,0.7857876072680208,0.8411063721445684
2020-06-20,45,0.8053640590040431,0.8048464072105799,0.7227139192746915,0.8954646231094151,0.7765255818120357,0.8326606291957002
2020-06-21,51,0.79568015248036,0.7945907827584917,0.7093145505602705,0.8834111745801421,0.7669324582138611,0.824106044538048
2020-06-22,42,0.7863799359143385,0.786519943896501,0.6937101698050371,0.8772135566309367,0.756510972318478,0.8170877870017103
2020-06-23,32,0.7784841121026893,0.7791589832504618,0.6807245772702621,0.8730946824198024,0.7474970526392306,0.8095566441604357
2020-06-24,36,0.7716610066811171,0.7733738326633166,0.6665802332484481,0.8696329631066623,0.7377774156887902,0.8057804524170376
2020-06-25,28,0.76582418643017,0.7663974901871552,0.655602553674361,0.86945516224834,0.729990896058384,0.803771227302111
2020-06-26,39,0.759015721787422,0.7596153948332693,0.6393415748896721,0.8724896182607674,0.7215613810966314,0.7982857045569417
2020-06-27,38,0.7521168340865404,0.7538442318226921,0.6236987050502112,0.8743108822113942,0.7122538794989111,0.7951263417864345
2020-06-28,39,0.7457852286596381,0.7491194843528143,0.6048851556081639,0.8724854708251162,0.7010583877404402,0.7918228301887624
2020-06-29,31,0.7411546344783206,0.744501395614958,0.5881186218655765,0.8801670853068425,0.6953533677683597,0.7900893553148213
2020-06-30,8,0.7392444170364065,0.7437809957929703,0.5714006327462998,0.8882533098686005,0.6904864932445581,0.7925574117463849
